#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D55
#Date Time: 2021-04-08 15:42:40.462
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 805.85 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 4 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: -4 V Attenuation: 1 X
#Math 1: Function: C1/100
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 4 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.0005194349999999999,0.002677128692735842,-1.199056756333867,2.677128692735842e-05
-0.0005188049999999999,-0.004687828407764716,-1.214071807892918,-4.687828407764716e-05
-0.000518175,-0.001005349857514659,-1.232840622341732,-1.005349857514659e-05
-0.0005175449999999999,-0.001005349857514659,-1.247855673900783,-1.005349857514659e-05
-0.000516915,-0.001005349857514659,-1.262870725459834,-1.005349857514659e-05
-0.0005162849999999999,-0.001005349857514659,-1.277885777018885,-1.005349857514659e-05
-0.000515655,0.006359607242985454,-1.289147065688174,6.359607242985455e-05
-0.0005150249999999999,0.01004208579323596,-1.307915880136988,0.0001004208579323596
-0.000514395,-0.001005349857514659,-1.322930931696038,-1.005349857514659e-05
-0.0005137649999999999,-0.004687828407764716,-1.337945983255089,-4.687828407764716e-05
-0.000513135,-0.001005349857514659,-1.352961034814141,-1.005349857514659e-05
-0.0005125049999999999,-0.001005349857514659,-1.367976086373192,-1.005349857514659e-05
-0.000511875,-0.001005349857514659,-1.382991137932243,-1.005349857514659e-05
-0.0005112449999999999,-0.004687828407764716,-1.398006189491293,-4.687828407764716e-05
-0.000510615,-0.001005349857514659,-1.413021241050345,-1.005349857514659e-05
-0.0005099849999999999,0.002677128692735842,-1.424282529719633,2.677128692735842e-05
-0.000509355,0.002677128692735842,-1.443051344168447,2.677128692735842e-05
-0.0005087249999999999,-0.001005349857514659,-1.458066395727498,-1.005349857514659e-05
-0.000508095,0.002677128692735842,-1.469327684396786,2.677128692735842e-05
-0.0005074649999999999,0.006359607242985454,-1.4880964988456,6.359607242985455e-05
-0.000506835,0.006359607242985454,-1.499357787514889,6.359607242985455e-05
-0.0005062049999999999,0.002677128692735842,-1.51437283907394,2.677128692735842e-05
-0.000505575,-0.001005349857514659,-1.529387890632991,-1.005349857514659e-05
-0.0005049449999999999,-0.001005349857514659,-1.544402942192042,-1.005349857514659e-05
-0.000504315,0.006359607242985454,-1.559417993751093,6.359607242985455e-05
-0.0005036849999999999,-0.001005349857514659,-1.574433045310144,-1.005349857514659e-05
-0.000503055,-0.004687828407764716,-1.581940571089669,-4.687828407764716e-05
-0.0005024249999999999,-0.001005349857514659,-1.600709385538484,-1.005349857514659e-05
-0.000501795,-0.001005349857514659,-1.615724437097534,-1.005349857514659e-05
-0.0005011649999999999,0.002677128692735842,-1.634493251546348,2.677128692735842e-05
-0.000500535,0.002677128692735842,-1.653262065995162,2.677128692735842e-05
-0.0004999049999999999,0.002677128692735842,-1.664523354664451,2.677128692735842e-05
-0.000499275,0.002677128692735842,-1.675784643333739,2.677128692735842e-05
-0.0004986449999999999,-0.001005349857514659,-1.687045932003027,-1.005349857514659e-05
-0.000498015,-0.004687828407764716,-1.702060983562078,-4.687828407764716e-05
-0.0004973849999999999,-0.001005349857514659,-1.71707603512113,-1.005349857514659e-05
-0.000496755,-0.001005349857514659,-1.732091086680181,-1.005349857514659e-05
-0.0004961249999999999,0.002677128692735842,-1.750859901128995,2.677128692735842e-05
-0.000495495,0.002677128692735842,-1.765874952688046,2.677128692735842e-05
-0.0004948649999999999,0.002677128692735842,-1.780890004247096,2.677128692735842e-05
-0.000494235,0.002677128692735842,-1.795905055806148,2.677128692735842e-05
-0.0004936049999999999,0.006359607242985454,-1.810920107365199,6.359607242985455e-05
-0.000492975,0.006359607242985454,-1.818427633144724,6.359607242985455e-05
-0.0004923449999999999,0.006359607242985454,-1.829688921814013,6.359607242985455e-05
-0.000491715,0.006359607242985454,-1.840950210483301,6.359607242985455e-05
-0.0004910849999999999,0.006359607242985454,-1.859719024932115,6.359607242985455e-05
-0.000490455,0.002677128692735842,-1.874734076491166,2.677128692735842e-05
-0.0004898249999999999,0.002677128692735842,-1.885995365160454,2.677128692735842e-05
-0.000489195,0.002677128692735842,-1.904764179609268,2.677128692735842e-05
-0.0004885649999999999,-0.001005349857514659,-1.916025468278557,-1.005349857514659e-05
-0.000487935,-0.001005349857514659,-1.931040519837607,-1.005349857514659e-05
-0.000487305,-0.001005349857514659,-1.946055571396658,-1.005349857514659e-05
-0.000486675,0.002677128692735842,-1.96107062295571,2.677128692735842e-05
-0.000486045,-0.001005349857514659,-1.976085674514761,-1.005349857514659e-05
-0.000485415,-0.001005349857514659,-1.987346963184049,-1.005349857514659e-05
-0.000484785,-0.001005349857514659,-2.006115777632863,-1.005349857514659e-05
-0.000484155,0.006359607242985454,-2.017377066302151,6.359607242985455e-05
-0.000483525,0.01004208579323596,-2.032392117861202,0.0001004208579323596
-0.000482895,0.006359607242985454,-2.047407169420254,6.359607242985455e-05
-0.000482265,0.006359607242985454,-2.058668458089541,6.359607242985455e-05
-0.000481635,0.002677128692735842,-2.073683509648593,2.677128692735842e-05
-0.000481005,0.006359607242985454,-2.084944798317881,6.359607242985455e-05
-0.000480375,-0.001005349857514659,-2.096206086987169,-1.005349857514659e-05
-0.000479745,0.01004208579323596,-2.103713612766695,0.0001004208579323596
-0.000479115,0.006359607242985454,-2.118728664325746,6.359607242985455e-05
-0.000478485,0.002677128692735842,-2.133743715884798,2.677128692735842e-05
-0.000477855,0.006359607242985454,-2.148758767443848,6.359607242985455e-05
-0.000477225,0.006359607242985454,-2.160020056113137,6.359607242985455e-05
-0.000476595,0.002677128692735842,-2.17878887056195,2.677128692735842e-05
-0.000475965,-0.001005349857514659,-2.197557685010764,-1.005349857514659e-05
-0.000475335,-0.004687828407764716,-2.208818973680053,-4.687828407764716e-05
